instance,m,rank,lp_obj,rho,position,aircraft_j
airland13,3,1,706.900000,2,98,282
airland13,3,1,706.900000,2,99,292
airland13,3,1,706.900000,2,100,296
airland13,3,1,706.900000,2,101,295
airland13,3,1,706.900000,2,102,301
airland13,3,1,706.900000,2,103,306
airland13,3,1,706.900000,2,104,309
airland13,3,1,706.900000,2,105,311
airland13,3,1,706.900000,2,106,312
airland13,3,1,706.900000,2,107,313
airland13,3,1,706.900000,2,108,319
airland13,3,1,706.900000,2,109,318
airland13,3,1,706.900000,2,110,321
airland13,3,1,706.900000,2,111,324
airland13,3,1,706.900000,2,112,327
airland13,3,1,706.900000,2,113,328
airland13,3,1,706.900000,2,114,331
airland13,3,1,706.900000,2,115,336
airland13,3,1,706.900000,2,116,340
airland13,3,1,706.900000,2,117,343
airland13,3,1,706.900000,2,118,342
airland13,3,1,706.900000,2,119,354
airland13,3,1,706.900000,2,120,355
airland13,3,1,706.900000,2,121,358
airland13,3,1,706.900000,2,122,361
airland13,3,1,706.900000,2,123,365
airland13,3,1,706.900000,2,124,367
airland13,3,1,706.900000,2,125,368
airland13,3,1,706.900000,2,126,376
airland13,3,1,706.900000,2,127,381
airland13,3,1,706.900000,2,128,382
airland13,3,1,706.900000,2,129,384
airland13,3,1,706.900000,2,130,385
airland13,3,1,706.900000,2,131,395
airland13,3,1,706.900000,2,132,397
airland13,3,1,706.900000,2,133,399
airland13,3,1,706.900000,2,134,400
airland13,3,1,706.900000,2,135,402
airland13,3,1,706.900000,2,136,404
airland13,3,1,706.900000,2,137,411
airland13,3,1,706.900000,2,138,413
airland13,3,1,706.900000,2,139,407
airland13,3,1,706.900000,2,140,418
airland13,3,1,706.900000,2,141,415
airland13,3,1,706.900000,2,142,414
airland13,3,1,706.900000,2,143,422
airland13,3,1,706.900000,2,144,427
airland13,3,1,706.900000,2,145,429
airland13,3,1,706.900000,2,146,438
airland13,3,1,706.900000,2,147,433
airland13,3,1,706.900000,2,148,439
airland13,3,1,706.900000,2,149,445
airland13,3,1,706.900000,2,150,446
airland13,3,1,706.900000,2,151,450
airland13,3,1,706.900000,2,152,449
airland13,3,1,706.900000,2,153,454
airland13,3,1,706.900000,2,154,455
airland13,3,1,706.900000,2,155,461
airland13,3,1,706.900000,2,156,467
airland13,3,1,706.900000,2,157,476
airland13,3,1,706.900000,2,158,471
airland13,3,1,706.900000,2,159,478
airland13,3,1,706.900000,2,160,480
airland13,3,1,706.900000,2,161,485
airland13,3,1,706.900000,2,162,487
airland13,3,1,706.900000,2,163,486
airland13,3,1,706.900000,2,164,492
airland13,3,1,706.900000,2,165,491
airland13,3,1,706.900000,2,166,495
airland13,3,1,706.900000,2,167,496
airland13,3,1,706.900000,3,1,0
airland13,3,1,706.900000,3,2,1
airland13,3,1,706.900000,3,3,3
airland13,3,1,706.900000,3,4,7
airland13,3,1,706.900000,3,5,13
airland13,3,1,706.900000,3,6,11
airland13,3,1,706.900000,3,7,16
airland13,3,1,706.900000,3,8,18
airland13,3,1,706.900000,3,9,21
airland13,3,1,706.900000,3,10,25
airland13,3,1,706.900000,3,11,27
airland13,3,1,706.900000,3,12,29
airland13,3,1,706.900000,3,13,33
airland13,3,1,706.900000,3,14,32
airland13,3,1,706.900000,3,15,35
airland13,3,1,706.900000,3,16,38
airland13,3,1,706.900000,3,17,39
airland13,3,1,706.900000,3,18,42
airland13,3,1,706.900000,3,19,45
airland13,3,1,706.900000,3,20,50
airland13,3,1,706.900000,3,21,54
airland13,3,1,706.900000,3,22,58
airland13,3,1,706.900000,3,23,55
airland13,3,1,706.900000,3,24,63
airland13,3,1,706.900000,3,25,67
airland13,3,1,706.900000,3,26,71
airland13,3,1,706.900000,3,27,72
airland13,3,1,706.900000,3,28,73
airland13,3,1,706.900000,3,29,76
airland13,3,1,706.900000,3,30,81
airland13,3,1,706.900000,3,31,79
airland13,3,1,706.900000,3,32,85
airland13,3,1,706.900000,3,33,87
airland13,3,1,706.900000,3,34,94
airland13,3,1,706.900000,3,35,96
airland13,3,1,706.900000,3,36,97
airland13,3,1,706.900000,3,37,99
airland13,3,1,706.900000,3,38,101
airland13,3,1,706.900000,3,39,104
airland13,3,1,706.900000,3,40,106
airland13,3,1,706.900000,3,41,109
airland13,3,1,706.900000,3,42,115
airland13,3,1,706.900000,3,43,116
airland13,3,1,706.900000,3,44,112
airland13,3,1,706.900000,3,45,119
airland13,3,1,706.900000,3,46,123
airland13,3,1,706.900000,3,47,124
airland13,3,1,706.900000,3,48,130
airland13,3,1,706.900000,3,49,133
airland13,3,1,706.900000,3,50,135
airland13,3,1,706.900000,3,51,138
airland13,3,1,706.900000,3,52,140
airland13,3,1,706.900000,3,53,139
airland13,3,1,706.900000,3,54,144
airland13,3,1,706.900000,3,55,147
airland13,3,1,706.900000,3,56,149
airland13,3,1,706.900000,3,57,158
airland13,3,1,706.900000,3,58,159
airland13,3,1,706.900000,3,59,163
airland13,3,1,706.900000,3,60,162
airland13,3,1,706.900000,3,61,164
airland13,3,1,706.900000,3,62,166
airland13,3,1,706.900000,3,63,168
airland13,3,1,706.900000,3,64,169
airland13,3,1,706.900000,3,65,172
airland13,3,1,706.900000,3,66,175
airland13,3,1,706.900000,3,67,177
airland13,3,1,706.900000,3,68,178
airland13,3,1,706.900000,3,69,179
airland13,3,1,706.900000,3,70,184
airland13,3,1,706.900000,3,71,187
airland13,3,1,706.900000,3,72,185
airland13,3,1,706.900000,3,73,190
airland13,3,1,706.900000,3,74,189
airland13,3,1,706.900000,3,75,191
airland13,3,1,706.900000,3,76,200
airland13,3,1,706.900000,3,77,202
airland13,3,1,706.900000,3,78,205
airland13,3,1,706.900000,3,79,209
airland13,3,1,706.900000,3,80,208
airland13,3,1,706.900000,3,81,221
airland13,3,1,706.900000,3,82,223
airland13,3,1,706.900000,3,83,226
airland13,3,1,706.900000,3,84,231
airland13,3,1,706.900000,3,85,230
airland13,3,1,706.900000,3,86,242
airland13,3,1,706.900000,3,87,238
airland13,3,1,706.900000,3,88,243
airland13,3,1,706.900000,3,89,253
airland13,3,1,706.900000,3,90,255
airland13,3,1,706.900000,3,91,264
airland13,3,1,706.900000,3,92,261
airland13,3,1,706.900000,3,93,266
airland13,3,1,706.900000,3,94,267
airland13,3,1,706.900000,3,95,271
airland13,3,1,706.900000,3,96,276
airland13,3,1,706.900000,3,97,277
airland13,3,1,706.900000,3,98,283
airland13,3,1,706.900000,3,99,284
airland13,3,1,706.900000,3,100,290
airland13,3,1,706.900000,3,101,289
airland13,3,1,706.900000,3,102,293
airland13,3,1,706.900000,3,103,286
airland13,3,1,706.900000,3,104,291
airland13,3,1,706.900000,3,105,303
airland13,3,1,706.900000,3,106,305
airland13,3,1,706.900000,3,107,308
airland13,3,1,706.900000,3,108,310
airland13,3,1,706.900000,3,109,320
airland13,3,1,706.900000,3,110,315
airland13,3,1,706.900000,3,111,322
airland13,3,1,706.900000,3,112,316
airland13,3,1,706.900000,3,113,325
airland13,3,1,706.900000,3,114,323
airland13,3,1,706.900000,3,115,330
airland13,3,1,706.900000,3,116,335
airland13,3,1,706.900000,3,117,334
airland13,3,1,706.900000,3,118,338
airland13,3,1,706.900000,3,119,344
airland13,3,1,706.900000,3,120,345
airland13,3,1,706.900000,3,121,348
airland13,3,1,706.900000,3,122,351
airland13,3,1,706.900000,3,123,356
airland13,3,1,706.900000,3,124,353
airland13,3,1,706.900000,3,125,357
airland13,3,1,706.900000,3,126,359
airland13,3,1,706.900000,3,127,364
airland13,3,1,706.900000,3,128,372
airland13,3,1,706.900000,3,129,373
airland13,3,1,706.900000,3,130,375
airland13,3,1,706.900000,3,131,379
airland13,3,1,706.900000,3,132,388
airland13,3,1,706.900000,3,133,386
airland13,3,1,706.900000,3,134,387
airland13,3,1,706.900000,3,135,392
airland13,3,1,706.900000,3,136,394
airland13,3,1,706.900000,3,137,398
airland13,3,1,706.900000,3,138,401
airland13,3,1,706.900000,3,139,408
airland13,3,1,706.900000,3,140,403
airland13,3,1,706.900000,3,141,416
airland13,3,1,706.900000,3,142,423
airland13,3,1,706.900000,3,143,420
airland13,3,1,706.900000,3,144,425
airland13,3,1,706.900000,3,145,426
airland13,3,1,706.900000,3,146,431
airland13,3,1,706.900000,3,147,430
airland13,3,1,706.900000,3,148,435
airland13,3,1,706.900000,3,149,442
airland13,3,1,706.900000,3,150,440
airland13,3,1,706.900000,3,151,441
airland13,3,1,706.900000,3,152,443
airland13,3,1,706.900000,3,153,447
airland13,3,1,706.900000,3,154,453
airland13,3,1,706.900000,3,155,458
airland13,3,1,706.900000,3,156,462
airland13,3,1,706.900000,3,157,463
airland13,3,1,706.900000,3,158,466
airland13,3,1,706.900000,3,159,465
airland13,3,1,706.900000,3,160,469
airland13,3,1,706.900000,3,161,475
airland13,3,1,706.900000,3,162,473
airland13,3,1,706.900000,3,163,479
airland13,3,1,706.900000,3,164,484
airland13,3,1,706.900000,3,165,489
airland13,3,1,706.900000,3,166,490
airland13,3,1,706.900000,3,167,499
airland13,3,2,712.360000,1,1,4
airland13,3,2,712.360000,1,2,6
airland13,3,2,712.360000,1,3,9
airland13,3,2,712.360000,1,4,8
airland13,3,2,712.360000,1,5,15
airland13,3,2,712.360000,1,6,14
airland13,3,2,712.360000,1,7,20
airland13,3,2,712.360000,1,8,23
airland13,3,2,712.360000,1,9,28
airland13,3,2,712.360000,1,10,34
airland13,3,2,712.360000,1,11,40
airland13,3,2,712.360000,1,12,47
airland13,3,2,712.360000,1,13,46
airland13,3,2,712.360000,1,14,49
airland13,3,2,712.360000,1,15,51
airland13,3,2,712.360000,1,16,56
airland13,3,2,712.360000,1,17,57
airland13,3,2,712.360000,1,18,64
airland13,3,2,712.360000,1,19,65
airland13,3,2,712.360000,1,20,69
airland13,3,2,712.360000,1,21,70
airland13,3,2,712.360000,1,22,74
airland13,3,2,712.360000,1,23,77
airland13,3,2,712.360000,1,24,78
airland13,3,2,712.360000,1,25,83
airland13,3,2,712.360000,1,26,88
airland13,3,2,712.360000,1,27,91
airland13,3,2,712.360000,1,28,98
airland13,3,2,712.360000,1,29,100
airland13,3,2,712.360000,1,30,105
airland13,3,2,712.360000,1,31,114
airland13,3,2,712.360000,1,32,108
airland13,3,2,712.360000,1,33,111
airland13,3,2,712.360000,1,34,118
airland13,3,2,712.360000,1,35,120
airland13,3,2,712.360000,1,36,122
airland13,3,2,712.360000,1,37,131
airland13,3,2,712.360000,1,38,127
airland13,3,2,712.360000,1,39,136
airland13,3,2,712.360000,1,40,141
airland13,3,2,712.360000,1,41,151
airland13,3,2,712.360000,1,42,150
airland13,3,2,712.360000,1,43,153
airland13,3,2,712.360000,1,44,154
airland13,3,2,712.360000,1,45,156
airland13,3,2,712.360000,1,46,157
airland13,3,2,712.360000,1,47,161
airland13,3,2,712.360000,1,48,167
airland13,3,2,712.360000,1,49,170
airland13,3,2,712.360000,1,50,171
airland13,3,2,712.360000,1,51,173
airland13,3,2,712.360000,1,52,181
airland13,3,2,712.360000,1,53,182
airland13,3,2,712.360000,1,54,188
airland13,3,2,712.360000,1,55,186
airland13,3,2,712.360000,1,56,193
airland13,3,2,712.360000,1,57,194
airland13,3,2,712.360000,1,58,196
airland13,3,2,712.360000,1,59,199
airland13,3,2,712.360000,1,60,201
airland13,3,2,712.360000,1,61,207
airland13,3,2,712.360000,1,62,206
airland13,3,2,712.360000,1,63,214
airland13,3,2,712.360000,1,64,213
airland13,3,2,712.360000,1,65,215
airland13,3,2,712.360000,1,66,217
airland13,3,2,712.360000,1,67,220
airland13,3,2,712.360000,1,68,224
airland13,3,2,712.360000,1,69,228
airland13,3,2,712.360000,1,70,229
airland13,3,2,712.360000,1,71,233
airland13,3,2,712.360000,1,72,235
airland13,3,2,712.360000,1,73,240
airland13,3,2,712.360000,1,74,236
airland13,3,2,712.360000,1,75,246
airland13,3,2,712.360000,1,76,247
airland13,3,2,712.360000,1,77,249
airland13,3,2,712.360000,1,78,250
airland13,3,2,712.360000,1,79,257
airland13,3,2,712.360000,1,80,251
airland13,3,2,712.360000,1,81,260
airland13,3,2,712.360000,1,82,259
airland13,3,2,712.360000,1,83,263
airland13,3,2,712.360000,1,84,268
airland13,3,2,712.360000,1,85,273
airland13,3,2,712.360000,1,86,278
airland13,3,2,712.360000,1,87,275
airland13,3,2,712.360000,1,88,280
airland13,3,2,712.360000,1,89,287
airland13,3,2,712.360000,1,90,285
airland13,3,2,712.360000,1,91,288
airland13,3,2,712.360000,1,92,298
airland13,3,2,712.360000,1,93,294
airland13,3,2,712.360000,1,94,297
airland13,3,2,712.360000,1,95,299
airland13,3,2,712.360000,1,96,300
airland13,3,2,712.360000,1,97,302
airland13,3,2,712.360000,1,98,304
airland13,3,2,712.360000,1,99,307
airland13,3,2,712.360000,1,100,314
airland13,3,2,712.360000,1,101,317
airland13,3,2,712.360000,1,102,329
airland13,3,2,712.360000,1,103,326
airland13,3,2,712.360000,1,104,333
airland13,3,2,712.360000,1,105,332
airland13,3,2,712.360000,1,106,337
airland13,3,2,712.360000,1,107,339
airland13,3,2,712.360000,1,108,341
airland13,3,2,712.360000,1,109,346
airland13,3,2,712.360000,1,110,347
airland13,3,2,712.360000,1,111,350
airland13,3,2,712.360000,1,112,349
airland13,3,2,712.360000,1,113,352
airland13,3,2,712.360000,1,114,362
airland13,3,2,712.360000,1,115,360
airland13,3,2,712.360000,1,116,366
airland13,3,2,712.360000,1,117,363
airland13,3,2,712.360000,1,118,369
airland13,3,2,712.360000,1,119,370
airland13,3,2,712.360000,1,120,371
airland13,3,2,712.360000,1,121,374
airland13,3,2,712.360000,1,122,377
airland13,3,2,712.360000,1,123,383
airland13,3,2,712.360000,1,124,378
airland13,3,2,712.360000,1,125,380
airland13,3,2,712.360000,1,126,390
airland13,3,2,712.360000,1,127,389
airland13,3,2,712.360000,1,128,391
airland13,3,2,712.360000,1,129,393
airland13,3,2,712.360000,1,130,396
airland13,3,2,712.360000,1,131,406
airland13,3,2,712.360000,1,132,410
airland13,3,2,712.360000,1,133,405
airland13,3,2,712.360000,1,134,409
airland13,3,2,712.360000,1,135,412
airland13,3,2,712.360000,1,136,419
airland13,3,2,712.360000,1,137,417
airland13,3,2,712.360000,1,138,421
airland13,3,2,712.360000,1,139,424
airland13,3,2,712.360000,1,140,428
airland13,3,2,712.360000,1,141,432
airland13,3,2,712.360000,1,142,436
airland13,3,2,712.360000,1,143,434
airland13,3,2,712.360000,1,144,437
airland13,3,2,712.360000,1,145,444
airland13,3,2,712.360000,1,146,448
airland13,3,2,712.360000,1,147,452
airland13,3,2,712.360000,1,148,451
airland13,3,2,712.360000,1,149,456
airland13,3,2,712.360000,1,150,457
airland13,3,2,712.360000,1,151,459
airland13,3,2,712.360000,1,152,460
airland13,3,2,712.360000,1,153,464
airland13,3,2,712.360000,1,154,468
airland13,3,2,712.360000,1,155,470
airland13,3,2,712.360000,1,156,472
airland13,3,2,712.360000,1,157,474
airland13,3,2,712.360000,1,158,477
airland13,3,2,712.360000,1,159,483
airland13,3,2,712.360000,1,160,482
airland13,3,2,712.360000,1,161,481
airland13,3,2,712.360000,1,162,488
airland13,3,2,712.360000,1,163,494
airland13,3,2,712.360000,1,164,493
airland13,3,2,712.360000,1,165,498
airland13,3,2,712.360000,1,166,497
airland13,3,2,712.360000,2,1,5
airland13,3,2,712.360000,2,2,2
airland13,3,2,712.360000,2,3,10
airland13,3,2,712.360000,2,4,12
airland13,3,2,712.360000,2,5,17
airland13,3,2,712.360000,2,6,19
airland13,3,2,712.360000,2,7,24
airland13,3,2,712.360000,2,8,22
airland13,3,2,712.360000,2,9,26
airland13,3,2,712.360000,2,10,30
airland13,3,2,712.360000,2,11,31
airland13,3,2,712.360000,2,12,37
airland13,3,2,712.360000,2,13,36
airland13,3,2,712.360000,2,14,41
airland13,3,2,712.360000,2,15,44
airland13,3,2,712.360000,2,16,43
airland13,3,2,712.360000,2,17,48
airland13,3,2,712.360000,2,18,52
airland13,3,2,712.360000,2,19,53
airland13,3,2,712.360000,2,20,59
airland13,3,2,712.360000,2,21,61
airland13,3,2,712.360000,2,22,60
airland13,3,2,712.360000,2,23,62
airland13,3,2,712.360000,2,24,66
airland13,3,2,712.360000,2,25,68
airland13,3,2,712.360000,2,26,75
airland13,3,2,712.360000,2,27,82
airland13,3,2,712.360000,2,28,80
airland13,3,2,712.360000,2,29,84
airland13,3,2,712.360000,2,30,86
airland13,3,2,712.360000,2,31,92
airland13,3,2,712.360000,2,32,89
airland13,3,2,712.360000,2,33,93
airland13,3,2,712.360000,2,34,95
airland13,3,2,712.360000,2,35,90
airland13,3,2,712.360000,2,36,103
airland13,3,2,712.360000,2,37,102
airland13,3,2,712.360000,2,38,107
airland13,3,2,712.360000,2,39,113
airland13,3,2,712.360000,2,40,110
airland13,3,2,712.360000,2,41,117
airland13,3,2,712.360000,2,42,125
airland13,3,2,712.360000,2,43,126
airland13,3,2,712.360000,2,44,121
airland13,3,2,712.360000,2,45,129
airland13,3,2,712.360000,2,46,128
airland13,3,2,712.360000,2,47,132
airland13,3,2,712.360000,2,48,134
airland13,3,2,712.360000,2,49,137
airland13,3,2,712.360000,2,50,142
airland13,3,2,712.360000,2,51,143
airland13,3,2,712.360000,2,52,146
airland13,3,2,712.360000,2,53,145
airland13,3,2,712.360000,2,54,148
airland13,3,2,712.360000,2,55,152
airland13,3,2,712.360000,2,56,155
airland13,3,2,712.360000,2,57,160
airland13,3,2,712.360000,2,58,165
airland13,3,2,712.360000,2,59,174
airland13,3,2,712.360000,2,60,176
airland13,3,2,712.360000,2,61,180
airland13,3,2,712.360000,2,62,183
airland13,3,2,712.360000,2,63,192
airland13,3,2,712.360000,2,64,195
airland13,3,2,712.360000,2,65,198
airland13,3,2,712.360000,2,66,197
airland13,3,2,712.360000,2,67,203
airland13,3,2,712.360000,2,68,204
airland13,3,2,712.360000,2,69,210
airland13,3,2,712.360000,2,70,211
airland13,3,2,712.360000,2,71,212
airland13,3,2,712.360000,2,72,216
airland13,3,2,712.360000,2,73,218
airland13,3,2,712.360000,2,74,219
airland13,3,2,712.360000,2,75,222
airland13,3,2,712.360000,2,76,227
airland13,3,2,712.360000,2,77,225
airland13,3,2,712.360000,2,78,232
airland13,3,2,712.360000,2,79,234
airland13,3,2,712.360000,2,80,237
airland13,3,2,712.360000,2,81,239
airland13,3,2,712.360000,2,82,241
airland13,3,2,712.360000,2,83,245
airland13,3,2,712.360000,2,84,244
airland13,3,2,712.360000,2,85,248
airland13,3,2,712.360000,2,86,254
airland13,3,2,712.360000,2,87,252
airland13,3,2,712.360000,2,88,256
airland13,3,2,712.360000,2,89,258
airland13,3,2,712.360000,2,90,265
airland13,3,2,712.360000,2,91,262
airland13,3,2,712.360000,2,92,269
airland13,3,2,712.360000,2,93,270
airland13,3,2,712.360000,2,94,272
airland13,3,2,712.360000,2,95,274
airland13,3,2,712.360000,2,96,279
airland13,3,2,712.360000,2,97,281
airland13,3,2,712.360000,2,98,282
airland13,3,2,712.360000,2,99,292
airland13,3,2,712.360000,2,100,296
airland13,3,2,712.360000,2,101,295
airland13,3,2,712.360000,2,102,301
airland13,3,2,712.360000,2,103,306
airland13,3,2,712.360000,2,104,309
airland13,3,2,712.360000,2,105,311
airland13,3,2,712.360000,2,106,312
airland13,3,2,712.360000,2,107,313
airland13,3,2,712.360000,2,108,319
airland13,3,2,712.360000,2,109,318
airland13,3,2,712.360000,2,110,316
airland13,3,2,712.360000,2,111,324
airland13,3,2,712.360000,2,112,327
airland13,3,2,712.360000,2,113,328
airland13,3,2,712.360000,2,114,331
airland13,3,2,712.360000,2,115,336
airland13,3,2,712.360000,2,116,340
airland13,3,2,712.360000,2,117,343
airland13,3,2,712.360000,2,118,342
airland13,3,2,712.360000,2,119,354
airland13,3,2,712.360000,2,120,355
airland13,3,2,712.360000,2,121,358
airland13,3,2,712.360000,2,122,361
airland13,3,2,712.360000,2,123,365
airland13,3,2,712.360000,2,124,367
airland13,3,2,712.360000,2,125,368
airland13,3,2,712.360000,2,126,376
airland13,3,2,712.360000,2,127,381
airland13,3,2,712.360000,2,128,382
airland13,3,2,712.360000,2,129,384
airland13,3,2,712.360000,2,130,385
airland13,3,2,712.360000,2,131,395
airland13,3,2,712.360000,2,132,397
airland13,3,2,712.360000,2,133,399
airland13,3,2,712.360000,2,134,400
airland13,3,2,712.360000,2,135,402
airland13,3,2,712.360000,2,136,404
airland13,3,2,712.360000,2,137,411
airland13,3,2,712.360000,2,138,413
airland13,3,2,712.360000,2,139,407
airland13,3,2,712.360000,2,140,418
airland13,3,2,712.360000,2,141,415
airland13,3,2,712.360000,2,142,414
airland13,3,2,712.360000,2,143,422
airland13,3,2,712.360000,2,144,427
airland13,3,2,712.360000,2,145,429
airland13,3,2,712.360000,2,146,438
airland13,3,2,712.360000,2,147,433
airland13,3,2,712.360000,2,148,439
airland13,3,2,712.360000,2,149,445
airland13,3,2,712.360000,2,150,446
